Tweet		Sarcasm
I like how the "stall weekly" from december 5th is still up in our bathroom stalls		0
My dad literally hates everyone😂		0
I have an icy mustache from the cold!		0
Cold and rainy, please		0
Got to the Lions Den at 1:54, and now it's 2:06. I'm still waiting on my food.		0
If you fuk me ova datz on you baabe 💯		0
It's only Wednesday 😩😩😩		0
Is there a wrestling meet today or was that cancelled?		0
Niggaz set up all red carpet n tv n all tht shiz		0
I can't believe we have to do this... Funeral home 2-8pm Rest easy daddy; i'll see you on the other side :( — feeling alone		0
mom! what's for lunch?!		0
"I remember years ago someone told me i should take caution when it comes to love i did..."		0
Wasn't sent here to please nobody.		0
soo sick of those annoying valentines day cards		0
Houston this weekend 😈		0
When did it all go wrong ?		0
silence crashes me emotionaly.		0
Don't Get Me Wrong I Love Being Single But I Miss Being On Someones Mind, You Know The Whole Taken Thing! ♥		0
€45m ~ £36.8m for Juan Mata		0
Some of my classes have some weird ass people in them		0
I think no class and lots of reading consists as a day off, right?		0
You really can't trust anyone anymore.		0
Wish I had a milk tea right now		0
Its a lotta loot for my man Juan		0
Outlook, I'm havin' a stressful day and I need you to stop crashing.		0
All I need is someone who can stay no matter how hard it is to be with me.		0
So over the snow		0
I'm convinced that this bed and my laptop will be my best friends for today.		0
Don't know if this cashier is a boy or girl		0
41 yrs after we're still fighting attacks on women’s health. We must continue protecting women’s access to reproductive care.		0
As I said a while ago, Fernando is the only name in the last 6-8 weeks that has been mentioned to me. Nothing, nothing at all on M'Villa.		0
NOOO PT2 OF THE DAMN THING		0
Fuck I want IHOP now		0
A relationship with God is the most important relationship you can have. Trust him and everything will always turn out great.		0
remembering you have work due in the next day that you haven't even started is so crap		0
Never would have I thought the union being out of cheez-itz would make me this sad		0
Boobs..The proof that mean can focus on two things at once		0
Every time my phone vibrates, I hope it's you.		0
Did you know? About an ounce of Clyde Tombaugh's ashes are aboard the New Horizons spacecraft, to commemorate his discovery of Pluto in 1930		0
I'm done for the day so I came back to my apartment and put my pj's back on😊I'm in for the night👋		0
“Nothing great is ever achieved without much enduring.” St. Catherine of Siena		0
If u wonder why old people seem cynical, it's because they have lived through all the bs and just know the truth.		0
Nigerian ladies, if you have to "maintain" your color, it ain't your color.		0
Gas prices aren't so bad if you consider you're buying LIQUID EXPLOSIVE DINOSAURS! That's pretty awesome.		0
Someones status on fb "&amp; im sorry ladies, but us men do know when your hair is fake" HAHAHAH crying. Tap dat weave gurl.		0
I'm so ready to go home. I really can't even believe I'm saying this		0
Me and Wendell find the funniest shit to laugh at		0
Don't play for keeps, can't trust these bitches. Getcho money first!!!		0
Why does she not know how to use her inside VOICE!!!!!!!		0
My dogs dont waste no time getting snow on the couch		0
Crimewatch looks interesting tonight! Covers the murder of a polish man, a fox cam that catches a 'sue' burglar, theft of a flower &amp; trolls!		0
Every football player best be in the weight room after school!		0
God is good right when I feel like giving up he sends someone to motivate me. 👍❤🏆🏁		0
One Tree Hill 🙌		0
Seek His Face &amp; other Wed night activities have been cancelled for this evening &amp; will take place next Wed. night on January 29 at 6:30pm.		0
It's cute when couples act like bestfriends or when bestfriends act like couples.		0
I would do anything to not feel like frap right now		0
Showers are amazing. They make you feel nice and clean, make you sound like a professional singer, and help you make all of life's decisions		0
Sometimes, the answer lies in caring more. Other times, it lies in caring less. The key is knowing the difference.		0
Always knackered on Wednesdays 😴😴		0
Can't do the three things I love most.		0
United fans didn't like Mata whilst he was playing for Chelsea but as soon as there's talk of him going to United there all on his d**k		0
Got everybody way up in our business 👃		0
Not anyone, everyone lol		0
Dnt call me a 'dumbass' cus ill call yu worse! 👌		0
Save your smiles for the people who deserve to see them.		0
Actually feel sorry for Sienna		0
How stereotypically Canadian am I if I admit I just walked 3 blocks w/ no hat/mitts in -25C &amp; my main reaction is "that felt SO good"?		0
Sean Paul - Like Glue.		0
Battle day for the boys		0
Mrs cavender just hates me for no reason, love re bants		0
I hate when u watch the trailer fi a movie n u say yea mi need fi watch dis then u go n ur like waste a money ..		0
Fuck pants with zippers		0
How long is the fad of themed 5ks going to last?		0
Hugs from behind. &gt;&gt;&gt;		0
Such a pointless school day -_-		0
Science is probably the worst class ever I mean YOU CANT EVEN HAVE FOOD!!		0
I'm sure we'd be more than happy to sell Mata abroad for £5m-£10m less than to sell him to United for £40m.		0
My Mama asked me if I was to come back to rh what school I wanted to go ...		0
Son of a bitch		0
Crazy things jes happen		0
Just figured out my biology exam is 22 pages. 😟😲		0
Hint hint Valentine's Day		0
Amy told me to shut up so I said 'no you shut up' omg love our banter hahahaha		0
hearing yourself sing in the shower and wondering why the hell you haven’t made an album yet		0
I need to get my eyebrows done		0
Feel sorry for Katie Hopkins children, that bitch needed shooting before she laid any eggs		0
Road trip to Lansing with Myles!		0
PROVERBS 22:12 The Lord sees to it that truth is kept safe by disproving the words of liars. Amen!		0
She got an ass that would swallow up her GString		0
Yooo. I just realized ima probably be missing FACA this semester. Oops.		0
Spoiled the child smh		0
Biggest return in PHM program with HIV population: White		0
Eish, tomorrow neh!? *nerve wreck*		0
" Hello again to all my friends. I'm glad you came to play. Our fun and learning never ends. Here's what we did today " Barney		0
Cant talk to her is so SHITTY		0
finally gettn out da house .		0
Or Ima Glo em up😈💪💣		0
No matter how many set backs you have in life you should never stop trying.		0
I actually want to go to a wedding for the food 😂👍		0
First retweet is promising, however my last retweet is what's worrying		0
Stop sending me foolishness lmao		0
Life sucks monkey balls.		0
It's funny my mum phones me everyday without fail and my dad won't phone me once always me who has to phone.. CLINGY DAUGHTER		0
today I got ma shit done		0
Deciding if I should wake up Ashley with Starbucks or not..		0
Walking through campus watching people break up in public is hilarious		0
It's not the size of the dog in the fight, it's the size of the fight in the dog - mark twain ✌️		0
Human sexuality is gonna be fun.. Starting off with a video of two turtles fucking lol 🐢		0
Corination streets heart breaking 😢💔		0
Hellya , no probation or class today 🙌		0
I only want 3 things: See you. Hug you. Kiss you.		0
Yo yo yo. 1-4-8 3 to the 3 to the 6 to the 9, representing the ABQ, what up biyatch?!		0
Think its time to call it a day		0
I am still sick mama knows it		0
All this family stuff is driving me nuts !!! But gotta love it ..		0
Then college student day on Thursday !		0
I'd love to see myself from a boys perspective.		0
Den my sperm donor talking bout I gotta buy my own phone cuz he aint got the money right now 😑		0
You just started dating and your in love? How does that work exactly?		0
Theres this girl with huge hoop earrings testing in the same class as me ....		0
Pretty excited to see how these chunks of blonde came out. Thats right I have the skill and knowledge to do my own hair.		0
Math exam done! Paper 2 was a disaster though...		0
Should i go to sleep?		0
Writing tomorrow's blog post (Finally). It's all about mastering your craft.		0
3.6k tweets of bullshit my followers have read!		0
It's so cold that I think I just saw Manny, Sid, and Diego walking down the street.		0
A man driving a Slug bug is almost as big of a turn off as a man driving a Prius		0
Now I'm going to the pub to watch the footy with a beer, should of been a boy		0
Bedtime story about Queen Sarah, Aravorn and the kingdom of Morrowind.		0
Sorry twitter, just got a little serious with some drama. Just can't stand ppl claiming mother n father of the year yet put in no time		0
Delight yourself in the Lord, and he will give you the desires of your heart. (Psalm 37:4 ESV)		0
