Tweet		Sarcasm
@MTVNews is better. Because is from @Microsoft, so it sucks by default.		1
.@cbrentv3 - After we smart bomb we could just ask the "moderate" al-Qaeda rebels to secure the chemical weapons for us. |		1
@Pretty_LilThug_ Lmao Smh. I'm Finna Look At Some Houses And DM You Pics And Prices.		0
@DaysofourLives @KJAlfonso Aus will miss you too		0
@O2 complaintreviewservice@o2.com. Don't be daft why would you guys reply to a complaint?		1
@heibri @MTdairyman why using sexed semen		1
@AP Oh, good. Nothing more I want than to hear characters talk politics. Should be compelling.		1
@Country_Kansas You trouble? I just don't see it!!		1
@ColinHFX awww, that's too bad, as comic book films were such bastions of elegance and subtle nuance before...		1
@MayaHuyanaArt haha.. Box office closed. Prolly sneak in that movie tomorrow.		0
@IMDarianHunt ohhh thanks !		0
@KenCarman A whole hour for buckeye and browns talk after this weekend, you'll probably have 55 minutes of dead air		1
@SouthHenry1 nope. I'm sure @JYJ_BEEF wouldn't mind. You know most turkey hunters don't care if kill you one of their birds.		1
@grumpy_pumper @vero7184 But hey, what about cinnamon? That totally worked for this guy my sister’s neighbor knows.		1
@JohnDennisWEEI only so much TB can do		1
@KDar88 good one Kyle. Mad props.		1
@TheyCallMeDSP Yeah and what's worse is apparently its not even related to the game coming out. Its ENTIRELY POINTLESS. What a fuck up.		0
@theScore of course, he even celebrated it with a monster stat line of 10 points		1
@theQuietus @BleachingAgent i was hoping the namesake came from an abiding love of shakespeare...		0
@NovusOrdoWatch Probably just a mistranslation.		1
@ErinFagan_ and my plan to have the most scrobbles out of anyone ever		0
@TrapMuzikEnt DAMN SIR WHATS WRONG		0
@lcabbabeh @talkSPORTDrive just a coincidence he got inspired to write it days before a pr event about his book in Liverpool		1
@LeeHandel3 @DonkFestPoker Aren't all hobos named Jerry?		0
@SophieMayPage_x this was me the other day 😭		0
@mexwarrior who did St. Patrick ever beat? A few snakes....Mehh.		0
@yoouusuck how ru doing?		0
@Shellibanes We see how u really feel. Your friends will now embark on some serious weight loss efforts.		1
@BoldProgressive @StephanieTaylor @AdamGreen @markos @dailykos Wow! That is an attractive group.		1
but can I have one?! “@AmazingVines: I want a pet Tiger 		0
@cassem_ haha, which country will give us oil and food? Your parents come from the Ceausescu era before going to Canada?		0
“@nuteIla: the game has changed forever 😂😂 		0
@TonyJWriter you mean to say Dario is the pot calling the kettle black? SHOCKING!!		1
@ShanFAZERx @sofuckingodd @sophialouise9 ohhhh here we go lmao.. Another bitch with "swag"		0
@edwebb Woody Allen?		0
@NateLumley Never thought you'd actually go for it. *Jules tugs the jumper over his head*		0
@jessee_leah oh yeah of course must have slipped my mind... Getting married next week and everything!		1
@thetrumpethero Cha Cha you're strange lol stop subtweeting yourself		1
@daverobertson comic sans wins everyone's election.		1
@michellemalkin 26yrold "children" should not be regarded as adults nor receive adult privileges..driving, voting, drinking, etc,,		1
@mcostantino24 @GeorgeRichards @hfialkov yeah, that's a good reason.		1
@DougCappel you mean des moines north doesn't row crew?		1
@Liv_Boeree yip, but what about your pic? 😜😂		0
@RebeccaProut @SarahParton_ox dunt Sarah finish at half 1? Xx		0
@FeinsandNYDN Nuno could've done that.		1
@TriggaTrizzy10 you suttin else ! 😂💀		0
@crazyrayne I can't wait to have your old cases 😏		0
@UniofOxford amazing achievement !!		1
@CharlesMBlow @mmfa because they are right smack in the middle of the "no-spin zone."		1
@annakbrell oh wow I hate you		0
@ChicksDigHockey Yes. That's an order.		0
@Valdezology No shame in it, I'm having trouble too. I might open an account when this semester is over. Also you're a wonderful person.		0
@robfit I'm sure there are pictures of ISIS or Hamas doing the same right?		1
@CBSNews maybe we should have Al Sharpton decide then.		1
@Kings_6thMan part of the Four Rookies! I miss the Dick Motta years....		1
@evie_scarlett oh no, what a shame;) xx		1
@PokerSevens LMAO! I had him on mobile notifications. Oh my god.		0
@TheNatsBlogJoe Cueto is a "proven winner" while Strasburg hasn't "learned to win" yet.		1
@Alex_Kozora or or or they are getting ready to pull of a blockbuster trade involving Landry Jones!		1
@jozenc 'loyal' is actually a complicated song about a mans capacity to continue hating, reducing &amp; yearning for the same woman.		1
@masrymostafa Phew. Kids that go to formal never get into Health Sci		1
@GunsABlazinJas @xChristianGrey *smiles as I sit drinking my coffee with Christian* you two are sweet together. I can't wait to show him-		0
@dafyddbach me break things?? As if!!!		1
@alexpipkalejs but hey man....enjoy the football game. That's all that really matters, Am I right?		1
@TheTrueKakarot Aah, the young but powerful Gohan. Yes.. He was.. Different. Alright. I accept. {He smirks}		0
@tc_gumus please check change log from archive.		0
@SenTedCruz When when healthcare becomes 'free' then who cares about 400% increase of zero?		1
@Ashton5SOS hi!! :) what movies?? I recommend the new x-men if u haven't watched it yet.		0
@allycase1 please?!?! Id love it if you followed me		0
@sportsfeedia Who's number one?		1
@LauraLockleyy defo. We'll be the only ones there cuz everyone else in the world has a boyfriend&amp;will be spending v day with them!		0
@L3AH__ go look at my most recent pic		0
@SPBowley oh I get it. But it's tape delayed until Thursday		1
@wtuohy So glad they still have capital punishment in the USA. This man is a despicable poor excuse for a human being.		1
@ianwalker @CyclingMikey @YPLAC those are 'excuse-me-lights' don't you know... Slightly more effective than diplomatic immunity!		1
@preston_grigsby he's doing mystery skulls now its really good you should check it out		0
@AESouthPO can we hear what Rob Kauffman thinks of that? We all know he just LOVES to support our poorer families.		1
@muse_shake Wow ok geez im kinda regret getting on there now if you had this much trouble		0
@mleewelch I can't begin to tell you how annoyed I get by behavior of others that doesn't effect me at all		1
“@VeloVoices: 12.6kms; 1.43 the gap between the Quintana/Rolland/Hesjedal troika and the maglia rosa group. Troika, people!		0
@naly_d @mlle_elle Why not?		0
--much less choke out strangled laughter* When I get off.. this fucking rack.. I'll show you how to use a knife properly, @PsychoticVanity.		0
@PerceWhite Much better game, now we have a challenge		0
“@stefitabonitaa: Isn't a game over if they hit 7-0? Or is that just in hs?”		0
@ThatTiffGirl07 Okay I will! You should too!		0
@DJBarelyLegal yeah but you're buff so its minor		0
@Amoreimperfetto 😂😂😭😭😭 I should have fckin known I tried to give you the benefit of the damn doubt but never again LOL		0
@GM_JUDGE @gedankenabfall There was a 104 week study cited in the paper you were given which had the opposite results to Seralini.		0
@C44SS @wkarson @ZygisPavilionis @proudLithuanian @LTUworld @Ukroblogger not sure I understand. It was		1
@Marty_Mcfly1911 True!Just observing from the wssu game I cud tell timely hitting wud be the area needed more attention!Just an observation		0
@alexeKorea wow, so envious! Just another grey rainy day here.		0
@Bill_TPA Those damn liberals, always looking for assistance		1
@EDIWorstDrivers @on_lothianbuses @WestsidePlaza what a sad lonely idiot you really are.		0
@PatFacks ok just like hmu when you're not 2947573 miles away		0
You're allowed to have an opinion as long as it meshes with what I already believe @meganmedellin		1
@marburusu awwww, you're too sweet! Thank you! I've got to say, the Meyers Briggs tests are really pretty interesting		0
@Wilson16Katie I won't! 😘		0
@Mohandas1906 yeaaaaaa you're so much better		1
@mcall we missed out on another "snowpacalypse" headline. Aw, shucks.		1
@PrimeMinisterGK @Norwayhornet it's legislation like this that proves how useful the EU is		1
@rwright_97 hahaha doesn't matter as long as your getting totalled 👌		0
@stacyjorgensen Insta-who?		1
@BuzzRothfield @3AWSportsToday @NRL I bet you did. You really are a great advocate for giving great publicity to league. Kudos.		1
@keeplurkngbitch you fucking asshole 😂😂😫🔫💢💥 lol		0
@bigal006 @carah_hav too bad you will be in skewl having more fun than us		1
@Raider2Bearcat this is exciting		0
@dapperlaughs after that tweet I'm looking forward to meeting/working with you at alphaBEATS..		1
@sammcdermott95 we got a letter offering us that but yeah the list would take ages plus you don't always get a choice where you end up x		0
@RepAndreCarson GOP forced? Obama: "I shouldn't have to offer anything" @Amoswtlcindy		1
@Jay__Lew4 😂😂 naw maybe you nice.. But you just not better than me		0
@fckin_steph i was mad becausce you didnt come today		0
@Fearnecotton omg which store?!		0
@JasonMurphy10 snapchat me another pic of you and that white dog , go on I dare ya! 🙈		1
@PaulGarner1981 Gosh you're chock full of assumptions aren't you? Must be so easy for you to assess people or their true motives.		1
@fontenotdevon15 yeaa with that weather... I'm sure they're GORGEOUS😁🙈😳		1
@jayfhicks I'm sure it was VERY important.		1
@speakerboehner @toddrokita and Mr. Speaker we thank you for fully funding Obamacare with Ryan/Murray		1
@hayley92317255 thanks for tagging me in a photo I'm not in		1
@FERN_you_on awwwww how cute &lt;3 @lilstastny		0
@ryancduff @ReElectStockman thats what you call well defined priorities!		1
@Vincent_Congine @SaraMorrison @AnthonyMaglio but but but he did his research..how can you not see that you are destroying America		1
@MichelleVas25 you said some terrible things about David Tennant, and for that I will never love you		1
@xpb YES! Halloween, Christmas, Valentines Day, ALL the holidays		0
@dalywagoner @katieroysta @reganfuller17 😳😳😳 yeahhh...		1
@urallagirl Don't be ridiculous. Just wait for the whitefellas in Canberra to let the ATSI peoples know what they want.		1
@GreedyRaven @Kotaku Because if there's one type of video game you can't fit to Star Wars, it's space combat.		1
@gameguypgh did you get an advance copy, or are you getting it today?		0
@SnoopDoggyDom @leedstumber @northernrailorg that's true. Can't have trains breaking down or delayed. I'm glad that never happens		1
@RedRaider411 yup, and tyrion lannister has a future in basketball		1
@TheBlindOlive @ooteeny Now their offices are closing it’s time for some anarchy.		0
“@BleacherReport: .@Nike helped design an airplane interior focused on athlete-specific needs  		0
@FOXFOOTBALL @DanielGarb @SaintFrankly @Socceroos Crikey, how many email addresses does that guy have?		1
@vSential @Emad_Younis @BChristian21 courtyard		0
@fionaheung you not sleeping huh???		0
@rainbowrowell isn't that a theme park ride?		1
@russellhantz You're single?!? I'm shocked!!		1
@stephenmengland priorities!! Old silly man saying stupid crap!!		1
@Costco_Members i can understand why @CostcoTweets would start to skimp on the condiments. The company is going through hard times		1
@van_strael @NatGeo We live in a world where even the neighbors look alien.		1
@Verz but. But. He provides great instagram photos for local media. Thought that was enough.		1
@NBCNews I'm really getting sick and tired of this socialism ruining our country...thanks a lot Czar Obama		1
@sophieyapp me and you are going to fall out tweeting stuff like that 😂		0
@NCAACWS all the low scoring games...		1
@MrTurnUp14 isnt there only two!?		0
@Zach_OutLoud @barstoolsports @ESPNCBB bet that works out for em..		1
“@marchaig:  reality show..."Stalin Knows Best!"📺		1
@PJA1066 @dinogoldie What, you expect to be able to pay your rent/mortgage, heat your home and eat...that's just expecting too much		1
@causticbob My favorite was "Hey wanna F**K?"		1
@supgladiator I try… I try…		0
@MariaSalaz10 @Derrek_marcuss it's cause ... You suck...		0
@washingtonpost Should be OK. Corporations won't knowingly sell adulterated food 2 enhance profits at the expense public safety.		1
{smiling, I push @SleepEatHunt's plaid shirt off his shoulders as I bring my lips to his again, leaning up to kiss him deeply}		0
@andrewbouska @politicailine He's instantly turned into the "ALL YOUR BASE ARE BELONG TO US" of 2015….		0
@Trey3Williams @schoon54 @BenLawson2010 lol you guys always say such nice things		1
@raaaachel_g But how r we fans to function if no one whips us into a frenzy?		1
@RasKakarot I use to love it idk what happened😑		0
@MikeRappa @BarstoolBanks is the concept of unfollowing me if you want me to fuck off that difficult? or are you too big of a pussy?		0
“@BbyJay_REAL: Text me first so I know it's real”		0
@Aella_Girl been there done that, unfortunately. Hope you feel better.		0
@ttuck08 lol right! That's tight tho		0
